CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.616  | 10.054  |  0.616  |  0.616  
  0.662  | 10.060  |  0.662  |  0.662  
  0.616  | 10.073  |  0.623  |  0.608  
  0.662  | 10.079  |  0.654  |  0.670  
  0.631  | 10.086  |  0.623  |  0.639  
  0.662  | 10.092  |  0.670  |  0.654  
  0.631  | 10.098  |  0.631  |  0.631  
  0.677  | 10.105  |  0.677  |  0.677  
  0.631  | 10.111  |  0.631  |  0.631  
  0.662  | 10.118  |  0.662  |  0.662  
  0.631  | 10.124  |  0.631  |  0.631  
  0.647  | 10.131  |  0.654  |  0.639  
  0.647  | 10.137  |  0.647  |  0.647  
  0.631  | 10.143  |  0.623  |  0.639  
  0.616  | 10.149  |  0.623  |  0.608  
  0.693  | 10.156  |  0.693  |  0.693  
  0.631  | 10.163  |  0.631  |  0.631  
  0.662  | 10.169  |  0.654  |  0.670  
  0.631  | 10.175  |  0.631  |  0.631  
  0.662  | 10.182  |  0.662  |  0.662  
  0.616  | 10.188  |  0.623  |  0.608  
  0.662  | 10.195  |  0.662  |  0.662  
  0.662  | 10.201  |  0.670  |  0.654  
  0.616  | 10.207  |  0.616  |  0.616  
  0.600  | 10.213  |  0.593  |  0.608  
  0.677  | 10.220  |  0.677  |  0.677  
  0.662  | 10.227  |  0.662  |  0.662  
  0.662  | 10.233  |  0.670  |  0.654  
  0.677  | 10.240  |  0.677  |  0.677  
  0.600  | 10.246  |  0.600  |  0.600  
  0.647  | 10.259  |  0.647  |  0.647  
  0.677  | 10.266  |  0.677  |  0.677  
  0.662  | 10.272  |  0.662  |  0.662  
  0.631  | 10.278  |  0.623  |  0.639  
  0.631  | 10.285  |  0.631  |  0.631  
  0.631  | 10.291  |  0.631  |  0.631  
  0.693  | 10.298  |  0.693  |  0.693  
  0.616  | 10.304  |  0.616  |  0.616  
  0.662  | 10.310  |  0.670  |  0.654  
  0.647  | 10.317  |  0.647  |  0.647  
  0.616  | 10.323  |  0.616  |  0.616  
  0.693  | 10.330  |  0.685  |  0.700  
  0.631  | 10.336  |  0.631  |  0.631  
  0.677  | 10.343  |  0.677  |  0.677  
  0.631  | 10.349  |  0.639  |  0.623  
  0.631  | 10.355  |  0.639  |  0.623  
  0.647  | 10.362  |  0.647  |  0.647  
  0.662  | 10.368  |  0.654  |  0.670  
  0.662  | 10.375  |  0.662  |  0.662  
  0.662  | 10.382  |  0.670  |  0.654  
  0.600  | 10.388  |  0.600  |  0.600  
  0.693  | 10.394  |  0.693  |  0.693  
  0.662  | 10.401  |  0.662  |  0.662  
  0.570  | 10.407  |  0.562  |  0.577  
  0.662  | 10.413  |  0.662  |  0.662  
  0.693  | 10.420  |  0.700  |  0.685  
  0.677  | 10.427  |  0.677  |  0.677  
  0.616  | 10.433  |  0.616  |  0.616  
  0.677  | 10.440  |  0.677  |  0.677  
  0.600  | 10.446  |  0.608  |  0.593  
  0.647  | 10.452  |  0.654  |  0.639  
  0.647  | 10.458  |  0.639  |  0.654  
  0.677  | 10.465  |  0.677  |  0.677  
  0.677  | 10.472  |  0.685  |  0.670  
  0.631  | 10.478  |  0.631  |  0.631  
  0.631  | 10.491  |  0.631  |  0.631  
  0.662  | 10.498  |  0.662  |  0.662  
  0.631  | 10.504  |  0.631  |  0.631  
  0.724  | 10.511  |  0.724  |  0.724  
  0.616  | 10.517  |  0.616  |  0.616  
  0.662  | 10.524  |  0.654  |  0.670  
  0.616  | 10.530  |  0.616  |  0.616  
  0.647  | 10.536  |  0.654  |  0.639  
  0.647  | 10.543  |  0.654  |  0.639  
  0.724  | 10.550  |  0.716  |  0.731  
  0.616  | 10.556  |  0.616  |  0.616  
  0.647  | 10.562  |  0.654  |  0.639  
  0.708  | 10.569  |  0.700  |  0.716  
  0.616  | 10.576  |  0.608  |  0.623  
  0.600  | 10.582  |  0.600  |  0.600  
  0.647  | 10.588  |  0.646  |  0.647  
  0.708  | 10.595  |  0.708  |  0.708  
  0.708  | 10.602  |  0.708  |  0.708  
  0.585  | 10.608  |  0.585  |  0.585  
  0.662  | 10.614  |  0.662  |  0.662  
  0.631  | 10.621  |  0.631  |  0.631  
  0.677  | 10.627  |  0.677  |  0.677  
  0.647  | 10.634  |  0.647  |  0.647  
  0.693  | 10.641  |  0.700  |  0.685  
  0.662  | 10.647  |  0.670  |  0.654  
  0.631  | 10.654  |  0.631  |  0.631  
  0.600  | 10.659  |  0.593  |  0.608  
  0.708  | 10.667  |  0.716  |  0.700  
  0.677  | 10.673  |  0.677  |  0.677  
  0.647  | 10.680  |  0.647  |  0.647  
  0.600  | 10.686  |  0.593  |  0.608  
  0.631  | 10.692  |  0.639  |  0.623  
  0.739  | 10.699  |  0.747  |  0.731  
  0.662  | 10.706  |  0.654  |  0.670  
  0.616  | 10.712  |  0.608  |  0.623  
  0.647  | 10.718  |  0.647  |  0.647  
  0.647  | 10.731  |  0.654  |  0.639  
  0.677  | 10.738  |  0.677  |  0.677  
  0.647  | 10.744  |  0.639  |  0.654  
  0.677  | 10.751  |  0.677  |  0.677  
  0.662  | 10.758  |  0.662  |  0.662  
  0.631  | 10.764  |  0.623  |  0.639  
  0.647  | 10.770  |  0.647  |  0.647  
  0.647  | 10.777  |  0.647  |  0.647  
  0.693  | 10.784  |  0.700  |  0.685  
  0.647  | 10.790  |  0.654  |  0.639  
  0.662  | 10.797  |  0.662  |  0.662  
  0.708  | 10.804  |  0.708  |  0.708  
  0.631  | 10.810  |  0.623  |  0.639  
  0.647  | 10.816  |  0.647  |  0.647  
  0.631  | 10.823  |  0.639  |  0.623  
  0.662  | 10.829  |  0.662  |  0.662  
  0.647  | 10.836  |  0.647  |  0.647  
  0.677  | 10.842  |  0.685  |  0.670  
  0.647  | 10.849  |  0.639  |  0.654  
  0.693  | 10.856  |  0.693  |  0.693  
  0.647  | 10.862  |  0.647  |  0.647  
  0.616  | 10.868  |  0.623  |  0.608  
  0.693  | 10.875  |  0.693  |  0.693  
  0.647  | 10.881  |  0.647  |  0.647  
  0.708  | 10.888  |  0.708  |  0.708  
  0.616  | 10.895  |  0.616  |  0.616  
  0.677  | 10.901  |  0.670  |  0.685  
  0.600  | 10.907  |  0.600  |  0.600  
  0.739  | 10.915  |  0.739  |  0.739  
  0.631  | 10.921  |  0.639  |  0.623  
  0.647  | 10.927  |  0.654  |  0.639  
  0.631  | 10.934  |  0.631  |  0.631  
  0.693  | 10.940  |  0.693  |  0.693  
  0.708  | 10.947  |  0.700  |  0.716  
  0.600  | 10.953  |  0.600  |  0.600  
  0.662  | 10.960  |  0.670  |  0.654  
  0.631  | 10.973  |  0.631  |  0.631  
  0.677  | 10.980  |  0.677  |  0.677  
  0.662  | 10.986  |  0.654  |  0.670  
  0.662  | 10.993  |  0.662  |  0.662  
  0.662  | 10.999  |  0.662  |  0.662  
  0.708  | 11.006  |  0.708  |  0.708  
  0.631  | 11.013  |  0.639  |  0.623  
  0.631  | 11.019  |  0.631  |  0.631  
  0.662  | 11.026  |  0.662  |  0.662  
  0.693  | 11.032  |  0.693  |  0.693  
  0.647  | 11.039  |  0.654  |  0.639  
  0.677  | 11.046  |  0.677  |  0.677  
  0.647  | 11.052  |  0.647  |  0.647  
  0.677  | 11.059  |  0.677  |  0.677  
  0.647  | 11.065  |  0.647  |  0.647  
  0.647  | 11.071  |  0.647  |  0.647  
  0.662  | 11.078  |  0.662  |  0.662  
  0.677  | 11.085  |  0.670  |  0.685  
  0.662  | 11.091  |  0.662  |  0.662  
  0.677  | 11.098  |  0.685  |  0.670  
  0.616  | 11.104  |  0.623  |  0.608  
  0.708  | 11.111  |  0.700  |  0.716  
  0.631  | 11.117  |  0.631  |  0.631  
  0.662  | 11.124  |  0.670  |  0.654  
  0.677  | 11.131  |  0.685  |  0.670  
  0.631  | 11.137  |  0.623  |  0.639  
  0.647  | 11.143  |  0.647  |  0.647  
  0.754  | 11.151  |  0.747  |  0.762  
  0.662  | 11.158  |  0.662  |  0.662  
  0.616  | 11.164  |  0.616  |  0.616  
  0.616  | 11.170  |  0.616  |  0.616  
  0.662  | 11.176  |  0.670  |  0.654  
  0.693  | 11.183  |  0.693  |  0.693  
  0.693  | 11.190  |  0.693  |  0.693  
  0.647  | 11.196  |  0.654  |  0.639  
  0.693  | 11.203  |  0.693  |  0.693  
  0.647  | 11.210  |  0.639  |  0.654  
  0.647  | 11.223  |  0.647  |  0.647  
  0.708  | 11.230  |  0.708  |  0.708  
  0.647  | 11.236  |  0.654  |  0.639  
  0.647  | 11.243  |  0.654  |  0.639  
  0.647  | 11.249  |  0.647  |  0.647  
  0.631  | 11.255  |  0.623  |  0.639  
  0.708  | 11.262  |  0.700  |  0.716  
  0.631  | 11.269  |  0.639  |  0.623  
  0.724  | 11.276  |  0.724  |  0.724  
  0.662  | 11.282  |  0.662  |  0.662  
  0.662  | 11.289  |  0.670  |  0.654  
  0.631  | 11.295  |  0.639  |  0.623  
  0.677  | 11.302  |  0.670  |  0.685  
  0.647  | 11.308  |  0.647  |  0.647  
  0.677  | 11.315  |  0.685  |  0.670  
  0.677  | 11.322  |  0.677  |  0.677  
  0.693  | 11.329  |  0.693  |  0.693  
  0.631  | 11.335  |  0.623  |  0.639  
  0.677  | 11.342  |  0.685  |  0.670  
  0.631  | 11.348  |  0.639  |  0.623  
  0.708  | 11.355  |  0.708  |  0.708  
  0.662  | 11.361  |  0.654  |  0.670  
  0.647  | 11.368  |  0.647  |  0.647  
  0.631  | 11.374  |  0.639  |  0.623  
  0.724  | 11.381  |  0.724  |  0.724  
  0.662  | 11.388  |  0.654  |  0.670  
  0.647  | 11.394  |  0.647  |  0.647  
  0.647  | 11.401  |  0.647  |  0.647  
  0.677  | 11.407  |  0.677  |  0.677  
  0.708  | 11.414  |  0.708  |  0.708  
  0.677  | 11.421  |  0.677  |  0.677  
  0.631  | 11.427  |  0.631  |  0.631  
  0.662  | 11.434  |  0.662  |  0.662  
  0.647  | 11.440  |  0.654  |  0.639  
  0.677  | 11.454  |  0.677  |  0.677  
  0.662  | 11.461  |  0.654  |  0.670  
  0.647  | 11.467  |  0.654  |  0.639  
  0.662  | 11.474  |  0.670  |  0.654  
  0.693  | 11.480  |  0.685  |  0.700  
  0.677  | 11.487  |  0.677  |  0.677  
  0.647  | 11.494  |  0.647  |  0.647  
  0.677  | 11.500  |  0.677  |  0.677  
  0.662  | 11.507  |  0.662  |  0.662  
  0.708  | 11.514  |  0.716  |  0.700  
  0.677  | 11.521  |  0.677  |  0.677  
  0.647  | 11.527  |  0.647  |  0.647  
  0.616  | 11.533  |  0.608  |  0.623  
  0.708  | 11.540  |  0.700  |  0.716  
  0.631  | 11.546  |  0.639  |  0.623  
  0.647  | 11.553  |  0.654  |  0.639  
  0.739  | 11.560  |  0.747  |  0.731  
  0.677  | 11.567  |  0.677  |  0.677  
  0.631  | 11.573  |  0.623  |  0.639  
  0.677  | 11.580  |  0.677  |  0.677  
  0.662  | 11.586  |  0.662  |  0.662  
  0.693  | 11.593  |  0.693  |  0.693  
  0.647  | 11.600  |  0.647  |  0.647  
  0.662  | 11.606  |  0.662  |  0.662  
  0.677  | 11.613  |  0.677  |  0.677  
  0.693  | 11.620  |  0.693  |  0.693  
  0.616  | 11.626  |  0.616  |  0.616  
  0.724  | 11.633  |  0.724  |  0.724  
  0.631  | 11.639  |  0.639  |  0.623  
  0.693  | 11.646  |  0.685  |  0.700  
  0.677  | 11.653  |  0.670  |  0.685  
  0.631  | 11.659  |  0.639  |  0.623  
  0.677  | 11.666  |  0.685  |  0.670  
  0.677  | 11.673  |  0.670  |  0.685  
  0.662  | 11.679  |  0.654  |  0.670  
  0.739  | 11.687  |  0.739  |  0.739  
  0.647  | 11.693  |  0.654  |  0.639  
  0.662  | 11.706  |  0.662  |  0.662  
  0.708  | 11.713  |  0.708  |  0.708  
  0.708  | 11.720  |  0.708  |  0.708  
  0.631  | 11.726  |  0.623  |  0.639  
  0.647  | 11.732  |  0.647  |  0.647  
  0.647  | 11.739  |  0.654  |  0.639  
  0.693  | 11.746  |  0.700  |  0.685  
  0.724  | 11.753  |  0.723  |  0.724  
  0.693  | 11.760  |  0.693  |  0.693  
  0.616  | 11.766  |  0.616  |  0.616  
  0.677  | 11.773  |  0.677  |  0.677  
  0.662  | 11.779  |  0.662  |  0.662  
  0.677  | 11.786  |  0.677  |  0.677  
  0.693  | 11.793  |  0.693  |  0.693  
  0.662  | 11.799  |  0.662  |  0.662  
  0.662  | 11.806  |  0.670  |  0.654  
  0.662  | 11.812  |  0.662  |  0.662  
  0.693  | 11.819  |  0.693  |  0.693  
  0.616  | 11.825  |  0.608  |  0.623  
  0.739  | 11.833  |  0.739  |  0.739  
  0.662  | 11.839  |  0.670  |  0.654  
  0.647  | 11.846  |  0.654  |  0.639  
  0.631  | 11.852  |  0.631  |  0.631  
  0.693  | 11.859  |  0.693  |  0.693  
  0.724  | 11.866  |  0.716  |  0.731  
  0.693  | 11.873  |  0.693  |  0.693  
  0.616  | 11.879  |  0.608  |  0.623  
  0.662  | 11.886  |  0.662  |  0.662  
  0.662  | 11.899  |  0.670  |  0.654  
  0.677  | 11.906  |  0.677  |  0.677  
  0.693  | 11.913  |  0.685  |  0.700  
  0.631  | 11.919  |  0.631  |  0.631  
  0.708  | 11.926  |  0.708  |  0.708  
  0.631  | 11.932  |  0.639  |  0.623  
  0.677  | 11.939  |  0.677  |  0.677  
  0.724  | 11.946  |  0.724  |  0.724  
  0.677  | 11.953  |  0.677  |  0.677  
  0.647  | 11.959  |  0.639  |  0.654  
  0.662  | 11.966  |  0.662  |  0.662  
  0.631  | 11.972  |  0.639  |  0.623  
  0.693  | 11.979  |  0.693  |  0.693  
  0.677  | 11.986  |  0.677  |  0.677  
  0.708  | 11.993  |  0.708  |  0.708  
  0.662  | 11.999  |  0.662  |  0.662  
  0.677  | 12.006  |  0.677  |  0.677  
  0.677  | 12.013  |  0.677  |  0.677  
  0.662  | 12.019  |  0.654  |  0.670  
  0.693  | 12.026  |  0.693  |  0.693  
  0.662  | 12.033  |  0.670  |  0.654  
  0.647  | 12.039  |  0.647  |  0.647  
  0.662  | 12.046  |  0.670  |  0.654  
  0.693  | 12.052  |  0.693  |  0.693  
  0.677  | 12.059  |  0.685  |  0.670  
  0.708  | 12.066  |  0.700  |  0.716  
  0.662  | 12.073  |  0.654  |  0.670  
  0.631  | 12.079  |  0.631  |  0.631  
  0.662  | 12.085  |  0.654  |  0.670  
  0.677  | 12.092  |  0.685  |  0.670  
  0.739  | 12.100  |  0.739  |  0.739  
  0.631  | 12.106  |  0.631  |  0.631  
  0.647  | 12.112  |  0.647  |  0.647  
  0.693  | 12.119  |  0.693  |  0.693  
  0.708  | 12.126  |  0.708  |  0.708  
  0.693  | 12.133  |  0.693  |  0.693  
  0.631  | 12.139  |  0.631  |  0.631  
  0.677  | 12.146  |  0.677  |  0.677  
  0.662  | 12.159  |  0.662  |  0.662  
  0.677  | 12.166  |  0.670  |  0.685  
  0.647  | 12.173  |  0.647  |  0.647  
  0.708  | 12.180  |  0.708  |  0.708  
  0.677  | 12.186  |  0.685  |  0.670  
  0.662  | 12.193  |  0.662  |  0.662  
  0.693  | 12.200  |  0.685  |  0.700  
  0.677  | 12.206  |  0.677  |  0.677  
  0.662  | 12.213  |  0.662  |  0.662  
  0.677  | 12.220  |  0.670  |  0.685  
  0.693  | 12.227  |  0.693  |  0.693  
  0.647  | 12.233  |  0.654  |  0.639  
  0.647  | 12.239  |  0.654  |  0.639  
  0.662  | 12.246  |  0.654  |  0.670  
  0.754  | 12.253  |  0.754  |  0.754  
  0.631  | 12.260  |  0.639  |  0.623  
  0.724  | 12.267  |  0.724  |  0.724  
  0.647  | 12.273  |  0.647  |  0.647  
  0.708  | 12.280  |  0.708  |  0.708  
  0.616  | 12.286  |  0.616  |  0.616  
  0.693  | 12.293  |  0.700  |  0.685  
  0.677  | 12.300  |  0.670  |  0.685  
  0.693  | 12.307  |  0.685  |  0.700  
  0.662  | 12.313  |  0.662  |  0.662  
  0.693  | 12.320  |  0.700  |  0.685  
  0.662  | 12.327  |  0.662  |  0.662  
  0.724  | 12.334  |  0.724  |  0.724  
  0.616  | 12.340  |  0.616  |  0.616  
  0.770  | 12.348  |  0.770  |  0.770  
  0.647  | 12.354  |  0.647  |  0.647  
  0.631  | 12.360  |  0.631  |  0.631  
  0.662  | 12.367  |  0.662  |  0.662  
  0.708  | 12.374  |  0.708  |  0.708  
  0.677  | 12.381  |  0.670  |  0.685  
  0.616  | 12.394  |  0.623  |  0.608  
  0.616  | 12.394  |  0.623  |  0.608  
  0.677  | 12.408  |  0.677  |  0.677  
  0.693  | 12.414  |  0.693  |  0.693  
  0.662  | 12.421  |  0.662  |  0.662  
  0.708  | 12.428  |  0.700  |  0.716  
  0.647  | 12.434  |  0.647  |  0.647  
  0.708  | 12.441  |  0.708  |  0.708  
  0.662  | 12.448  |  0.662  |  0.662  
  0.647  | 12.454  |  0.639  |  0.654  
  0.693  | 12.461  |  0.700  |  0.685  
  0.708  | 12.468  |  0.716  |  0.700  
  0.662  | 12.475  |  0.662  |  0.662  
  0.677  | 12.482  |  0.670  |  0.685  
  0.647  | 12.488  |  0.639  |  0.654  
  0.693  | 12.495  |  0.700  |  0.685  
  0.677  | 12.502  |  0.677  |  0.677  
  0.708  | 12.509  |  0.708  |  0.708  
  0.662  | 12.515  |  0.670  |  0.654  
  0.662  | 12.522  |  0.662  |  0.662  
  0.708  | 12.529  |  0.708  |  0.708  
  0.662  | 12.535  |  0.662  |  0.662  
  0.708  | 12.542  |  0.708  |  0.708  
  0.677  | 12.549  |  0.677  |  0.677  
  0.662  | 12.556  |  0.662  |  0.662  
  0.693  | 12.563  |  0.693  |  0.693  
  0.600  | 12.568  |  0.593  |  0.608  
  0.693  | 12.575  |  0.700  |  0.685  
  0.739  | 12.583  |  0.747  |  0.731  
  0.631  | 12.589  |  0.631  |  0.631  
  0.708  | 12.596  |  0.708  |  0.708  
  0.677  | 12.603  |  0.670  |  0.685  
  0.693  | 12.610  |  0.693  |  0.693  
  0.662  | 12.616  |  0.662  |  0.662  
  0.677  | 12.623  |  0.677  |  0.677  
  0.708  | 12.630  |  0.708  |  0.708  
  0.708  | 12.637  |  0.708  |  0.708  
  0.631  | 12.643  |  0.631  |  0.631  
  0.677  | 12.657  |  0.677  |  0.677  
  0.677  | 12.657  |  0.677  |  0.677  
  0.662  | 12.670  |  0.654  |  0.670  
  0.647  | 12.676  |  0.647  |  0.647  
  0.754  | 12.684  |  0.754  |  0.754  
  0.631  | 12.690  |  0.631  |  0.631  
  0.708  | 12.697  |  0.716  |  0.700  
  0.662  | 12.704  |  0.662  |  0.662  
  0.693  | 12.711  |  0.685  |  0.700  
  0.677  | 12.717  |  0.677  |  0.677  
  0.662  | 12.724  |  0.670  |  0.654  
  0.677  | 12.731  |  0.685  |  0.670  
  0.693  | 12.737  |  0.685  |  0.700  
  0.677  | 12.744  |  0.670  |  0.685  
  0.693  | 12.751  |  0.693  |  0.693  
  0.647  | 12.757  |  0.654  |  0.639  
  0.708  | 12.764  |  0.700  |  0.716  
  0.693  | 12.771  |  0.693  |  0.693  
  0.631  | 12.778  |  0.631  |  0.631  
  0.708  | 12.785  |  0.716  |  0.700  
  0.662  | 12.791  |  0.654  |  0.670  
  0.739  | 12.798  |  0.739  |  0.739  
  0.647  | 12.805  |  0.654  |  0.639  
  0.677  | 12.812  |  0.677  |  0.677  
  0.693  | 12.818  |  0.693  |  0.693  
  0.662  | 12.825  |  0.662  |  0.662  
  0.677  | 12.832  |  0.677  |  0.677  
  0.693  | 12.839  |  0.693  |  0.693  
  0.662  | 12.845  |  0.662  |  0.662  
  0.708  | 12.852  |  0.700  |  0.716  
  0.708  | 12.859  |  0.708  |  0.708  
  0.616  | 12.865  |  0.623  |  0.608  
  0.677  | 12.872  |  0.677  |  0.677  
  0.708  | 12.879  |  0.708  |  0.708  
  0.708  | 12.886  |  0.716  |  0.700  
  0.600  | 12.898  |  0.600  |  0.600  
  0.600  | 12.898  |  0.600  |  0.600  
  0.770  | 12.906  |  0.770  |  0.770  
  0.631  | 12.919  |  0.631  |  0.631  
  0.677  | 12.926  |  0.685  |  0.670  
  0.677  | 12.933  |  0.677  |  0.677  
  0.693  | 12.940  |  0.693  |  0.693  
  0.693  | 12.947  |  0.693  |  0.693  
  0.693  | 12.954  |  0.693  |  0.693  
  0.647  | 12.960  |  0.647  |  0.647  
  0.754  | 12.967  |  0.754  |  0.754  
  0.616  | 12.973  |  0.623  |  0.608  
  0.693  | 12.980  |  0.693  |  0.693  
  0.677  | 12.987  |  0.677  |  0.677  
  0.708  | 12.994  |  0.700  |  0.716  
  0.693  | 13.001  |  0.685  |  0.700  
  0.616  | 13.007  |  0.616  |  0.616  
  0.693  | 13.014  |  0.700  |  0.685  
  0.677  | 13.021  |  0.685  |  0.670  
  0.724  | 13.028  |  0.724  |  0.724  
  0.647  | 13.034  |  0.639  |  0.654  
  0.724  | 13.041  |  0.724  |  0.724  
  0.662  | 13.048  |  0.654  |  0.670  
  0.693  | 13.055  |  0.700  |  0.685  
  0.647  | 13.061  |  0.654  |  0.639  
  0.724  | 13.068  |  0.724  |  0.724  
  0.662  | 13.075  |  0.670  |  0.654  
  0.708  | 13.082  |  0.708  |  0.708  
  0.631  | 13.088  |  0.631  |  0.631  
  0.739  | 13.096  |  0.731  |  0.747  
  0.677  | 13.102  |  0.677  |  0.677  
  0.662  | 13.109  |  0.670  |  0.654  
  0.662  | 13.115  |  0.662  |  0.662  
  0.708  | 13.122  |  0.708  |  0.708  
  0.662  | 13.129  |  0.670  |  0.654  
  0.739  | 13.136  |  0.739  |  0.739  
  0.647  | 13.149  |  0.639  |  0.654  
  0.677  | 13.156  |  0.670  |  0.685  
  0.708  | 13.163  |  0.708  |  0.708  
  0.708  | 13.170  |  0.716  |  0.700  
  0.708  | 13.177  |  0.716  |  0.700  
  0.631  | 13.183  |  0.631  |  0.631  
  0.693  | 13.190  |  0.685  |  0.700  
  0.647  | 13.196  |  0.639  |  0.654  
  0.739  | 13.204  |  0.739  |  0.739  
  0.677  | 13.210  |  0.677  |  0.677  
  0.693  | 13.217  |  0.700  |  0.685  
  0.662  | 13.224  |  0.662  |  0.662  
  0.739  | 13.231  |  0.739  |  0.739  
  0.631  | 13.237  |  0.639  |  0.623  
  0.708  | 13.245  |  0.716  |  0.700  
  0.647  | 13.251  |  0.639  |  0.654  
  0.739  | 13.258  |  0.739  |  0.739  
  0.647  | 13.265  |  0.647  |  0.647  
  0.724  | 13.272  |  0.716  |  0.731  
  0.693  | 13.279  |  0.700  |  0.685  
  0.631  | 13.285  |  0.639  |  0.623  
  0.724  | 13.292  |  0.716  |  0.731  
  0.647  | 13.299  |  0.647  |  0.647  
  0.724  | 13.306  |  0.731  |  0.716  
  0.647  | 13.312  |  0.647  |  0.647  
  0.693  | 13.319  |  0.693  |  0.693  
  0.693  | 13.326  |  0.700  |  0.685  
  0.724  | 13.333  |  0.716  |  0.731  
  0.662  | 13.340  |  0.654  |  0.670  
  0.585  | 13.345  |  0.585  |  0.585  
  0.724  | 13.353  |  0.724  |  0.724  
  0.754  | 13.360  |  0.762  |  0.747  
  0.677  | 13.367  |  0.685  |  0.670  
  0.647  | 13.380  |  0.639  |  0.654  
  0.693  | 13.387  |  0.693  |  0.693  
  0.724  | 13.394  |  0.724  |  0.724  
  0.677  | 13.400  |  0.685  |  0.670  
  0.662  | 13.407  |  0.662  |  0.662  
  0.693  | 13.414  |  0.693  |  0.693  
  0.693  | 13.421  |  0.700  |  0.685  
  0.677  | 13.427  |  0.677  |  0.677  
  0.693  | 13.434  |  0.693  |  0.692  
  0.662  | 13.441  |  0.662  |  0.662  
  0.677  | 13.448  |  0.677  |  0.677  
  0.677  | 13.454  |  0.677  |  0.677  
  0.693  | 13.461  |  0.693  |  0.693  
  0.693  | 13.468  |  0.693  |  0.693  
  0.662  | 13.475  |  0.662  |  0.662  
  0.708  | 13.482  |  0.716  |  0.700  
  0.677  | 13.488  |  0.677  |  0.677  
  0.677  | 13.495  |  0.670  |  0.685  
  0.724  | 13.502  |  0.724  |  0.724  
  0.693  | 13.509  |  0.693  |  0.693  
  0.647  | 13.515  |  0.654  |  0.639  
  0.662  | 13.522  |  0.662  |  0.662  
  0.677  | 13.529  |  0.677  |  0.677  
  0.754  | 13.536  |  0.754  |  0.754  
  0.647  | 13.543  |  0.647  |  0.647  
  0.677  | 13.549  |  0.677  |  0.677  
  0.739  | 13.557  |  0.739  |  0.739  
  0.662  | 13.570  |  0.662  |  0.662  
  0.677  | 13.577  |  0.677  |  0.677  
  0.724  | 13.584  |  0.724  |  0.724  
  0.677  | 13.591  |  0.677  |  0.677  
  0.647  | 13.597  |  0.639  |  0.654  
  0.708  | 13.604  |  0.708  |  0.708  
  0.708  | 13.611  |  0.716  |  0.700  
  0.662  | 13.617  |  0.670  |  0.654  
  0.677  | 13.624  |  0.677  |  0.677  
  0.677  | 13.631  |  0.685  |  0.670  
  0.708  | 13.638  |  0.708  |  0.708  
  0.662  | 13.644  |  0.654  |  0.670  
  0.708  | 13.652  |  0.708  |  0.708  
  0.662  | 13.658  |  0.670  |  0.654  
  0.708  | 13.665  |  0.708  |  0.708  
  0.677  | 13.672  |  0.677  |  0.677  
  0.708  | 13.679  |  0.708  |  0.708  
  0.662  | 13.685  |  0.662  |  0.662  
  0.708  | 13.692  |  0.708  |  0.708  
  0.662  | 13.699  |  0.662  |  0.662  
  0.693  | 13.706  |  0.693  |  0.693  
  0.693  | 13.713  |  0.693  |  0.693  
  0.724  | 13.720  |  0.716  |  0.731  
  0.616  | 13.726  |  0.616  |  0.616  
  0.677  | 13.733  |  0.685  |  0.670  
  0.693  | 13.739  |  0.693  |  0.693  
  0.616  | 13.753  |  0.616  |  0.616  
  0.616  | 13.753  |  0.616  |  0.616  
  0.662  | 13.767  |  0.654  |  0.670  
  0.708  | 13.774  |  0.708  |  0.708  
  0.693  | 13.781  |  0.693  |  0.693  
  0.693  | 13.787  |  0.700  |  0.685  
  0.677  | 13.794  |  0.685  |  0.670  
  0.724  | 13.801  |  0.724  |  0.724  
  0.647  | 13.808  |  0.647  |  0.647  
  0.677  | 13.814  |  0.677  |  0.677  
  0.693  | 13.821  |  0.693  |  0.693  
  0.693  | 13.828  |  0.700  |  0.685  
  0.739  | 13.835  |  0.739  |  0.739  
  0.647  | 13.842  |  0.639  |  0.654  
  0.677  | 13.849  |  0.670  |  0.685  
  0.647  | 13.855  |  0.654  |  0.639  
  0.724  | 13.862  |  0.716  |  0.731  
  0.677  | 13.869  |  0.677  |  0.677  
  0.708  | 13.876  |  0.708  |  0.708  
  0.662  | 13.882  |  0.662  |  0.662  
  0.708  | 13.889  |  0.708  |  0.708  
  0.647  | 13.896  |  0.654  |  0.639  
  0.708  | 13.903  |  0.708  |  0.708  
  0.708  | 13.910  |  0.708  |  0.708  
  0.739  | 13.917  |  0.739  |  0.739  
  0.631  | 13.923  |  0.631  |  0.631  
  0.677  | 13.930  |  0.685  |  0.670  
  0.662  | 13.937  |  0.662  |  0.662  
  0.724  | 13.944  |  0.724  |  0.724  
  0.724  | 13.951  |  0.724  |  0.724  
  0.662  | 13.958  |  0.662  |  0.662  
  0.647  | 13.964  |  0.647  |  0.647  
  0.662  | 13.971  |  0.662  |  0.662  
  0.708  | 13.978  |  0.716  |  0.700  
  0.724  | 13.985  |  0.724  |  0.724  
  0.662  | 13.991  |  0.654  |  0.670  
  0.677  | 14.005  |  0.677  |  0.677  
  0.708  | 14.012  |  0.708  |  0.708  
